popularity,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,vote_count,vote_average,release_year,revenue_adj
1.388032,61619773,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,http://womaningoldmovie.com/,Simon Curtis,Justice is Priceless.,nazis|art|stolen painting,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",120,Drama,BBC Films|Origin Pictures,277,7.3,2015,56690166.216326796
1.3766049999999999,105011053,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,http://www.sistersfilm.com/,Jason Moore,Big sisters don't always know best.,sister sister relationship|childhood home,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.,118,Comedy,Little Stranger,399,5.9,2015,96610126.25154442
1.360926,32248241,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,http://www.projectalmanac.com/,Dean Israelite,Today is better the second time around,time travel|time machine|teenager|found footage,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",106,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,637,6.3,2015,29668368.665917702
1.360827,5189646,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,,Terry Jones,Great power. Total irresponsibility.,london|alien|teacher|talking animal|super powers,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,85,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,199,5.8,2015,4774472.21923222
1.3558219999999999,72629670,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,http://www.thetransporterrefueled.com/,Camille Delamarre,He Delivers.,transporter|sequel|suspense|car|bank heist,"The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frankâ€™s father.",96,Thriller|Action|Crime,EuropaCorp,407,5.3,2015,66819266.9995225
1.345982,74679822,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,http://www.crimsonpeakmovie.com/,Guillermo del Toro,Beware.,haunted house|mining|murder|spitting blood|gothic,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleedsâ€¦ and remembers.",119,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,819,6.4,2015,68705406.0096213
1.338481,122413057,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,,Gregory Jacobs,Back to the grind.,male friendship|strip club|road trip|strip tease|strip,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",115,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),501,6.3,2015,112619962.88721599
1.338322,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,,Gregory Plotkin,You can't save them. All you can do is watch.,terror|supernatural|sequel|demon|found footage,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",88,Horror|Thriller,Paramount Pictures|Blumhouse Productions,267,5.0,2015,71851557.1453148
1.329702,229094,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,,John Maclean,Wanted Dead or Dead,fire|bounty hunter|shotgun|horseback riding|horse,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",84,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,229,6.6,2015,210766.38726278898
1.316239,8235661,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,,Jay Roach,Are you now or have you ever been...,screenwriter|communist|biography|film history|hollywood,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,124,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,273,7.2,2015,7576804.78620589
1.315266,32189727,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,http://secretintheireyes.movie/,Billy Ray,Don't look back,fbi|missing child,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",111,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,202,6.2,2015,29614535.809604198
1.29314,2500431,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,,Noah Baumbach,From Strangers to Sisters.,comedy,"Tracy, a lonely college freshman in New York, is rescued from her solitude by her soon-to-be stepsister Brooke, an adventurous gal about town who entangles her in alluringly mad schemes. Mistress America is a comedy about dream-chasing, score-settling, makeshift families, and cat-stealing.",84,Comedy,RT Features,132,6.4,2015,2300395.50782597
1.291013,311594032,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,http://www.spongebobmovie.com/,Paul Tibbitt,He's leaving his world behind.,ocean|sea|star|water|comedy,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",93,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,533,5.7,2015,286666383.306791
1.284541,4719695,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,,Rupert Goold,Some mysteries are beyond belief.,,"A drama centered around the relationship between journalist Michael Finkel and Christian Longo, an FBI Most Wanted List murderer who for years lived outside the U.S. under Finkel's name.",100,Crime|Drama|Mystery,Plan B Entertainment|Regency Enterprises|New Regency Pictures,354,6.0,2015,4342117.4894683
1.278928,43967255,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,,Boaz Yakin,Best Friend. Hero. Marine.,afghanistan|war|based on true story|rescue|betrayal,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,111,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),214,7.0,2015,40449856.802063
1.25358,59700000,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,http://www.shaunthesheep.com/,Mark Burton|Richard Starzack,Moving on to Pastures New.,countryside|sheep|based on tv series|memory loss|hospital,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",85,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),340,6.9,2015,54923975.83345061
1.2452239999999999,1702433,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,,Fernando LeÃ³n de Aranoa,,road movie,Film about a group of aid workers trying to resolve a crisis in an armed conflict zone in the Balkans.,106,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,102,6.3,2015,1566237.67085542
1.225325,10664749,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,,Pierre Morel,Armed With the Truth.,assassin|hitman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",115,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),283,5.6,2015,9811564.7629115
1.191138,62882090,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,,Levan Gabriadze,"Online, your memories last forever. But so do your mistakes.",computer|bullying|revenge|internet|violence,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.",82,Horror|Thriller,Bazelevs Production|Blumhouse Productions,643,5.6,2015,57851497.3453411
1.178831,51680201,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,,Anne Fletcher,Armed and Sort-of Dangerous.,texas|prisoner|cop|drug cartel|on the run,An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,87,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,472,5.5,2015,47545763.999863796
1.1647239999999999,104303851,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,http://bit.ly/1FC9pze,Leigh Whannell,This is how you die,sequel,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",97,Drama|Horror|Thriller,Sony Pictures,610,6.3,2015,95959500.6978197
1.161812,118483,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,http://www.facebook.com/ZforZachariah,Craig Zobel,After the end of the world she thought she was alone. She was wrong.,love triangle|based on novel|jealousy|radiation|tractor,"In the wake of a nuclear war, a young woman survives on her own, fearing she may actually be the proverbial last woman on earth, until she discovers the most astonishing sight of her life: another human being. A distraught scientist, heâ€™s nearly been driven mad by radiation exposure and his desperate search for others. A fragile, imperative strand of trust connects them. But when a stranger enters the valley, their precarious bond begins to unravel.",97,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,181,5.5,2015,109004.312038102
1.142518,41387687,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,http://www.bbc.co.uk/bbcfilms/film/the_lady_in_the_van,Nicholas Hytner,A mostly true story,based on novel|biography|based on true story,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who â€˜temporarilyâ€™ parked her van in Bennettâ€™s London driveway and proceeded to live there for 15 years.",104,Comedy|Drama,BBC Films|TriStar Productions,135,5.9,2015,38076655.2862716
1.138395,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,http://www.foxmovies.com/movies/victor-frankenstein,Paul McGuigan,Discover the origin of the monster and his creation.,london|frankenstein|human experiment|reanimated corpse|frankenstein's monster,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,109,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,408,5.5,2015,31489100.3047958
1.1252389999999999,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,http://www.anomalisa.com/,Duke Johnson|Charlie Kaufman,,sex|depression|existentialism,A man crippled by the mundanity of his life experiences something out of the ordinary.,90,Animation|Comedy|Drama|Romance,Starburns Industries,259,6.7,2015,3458541.59824169
